subject_id,split,clone_fingerprint_sha256
SYN-S-00000764,validation,3c0a0fc9156008231a4d3fc0f1fbed8fada250bcd20a6c2d0b8cd8e626815e0f
SYN-S-00000765,test,a7dae367a76c7dac333ba9423af79b810b04aa4861d33f7161a47decf0746c41
SYN-S-00000766,test,70d2331c12b61211d425dd0df210d01823b945238d3bea6f1e190da5a5226ba6
SYN-S-00000767,validation,9344cfaf838dc95bd5b73cf03a4eb4980a0de58a78c99fc0296cfb7e11771fdc
SYN-S-00000768,test,9aa0b428b1cbde1a0e5e6df3b4b713bf46382f3e0b8c81aa9aade14bbdfa0163
SYN-S-00000769,train,8a7cc0cb6f12295d5d0e0e5f417fea8c9213fbdc528c85f88b1c4df4c2aff46b
SYN-S-00000770,validation,05c56616a8e0908a392867eeea9c3fce7f32842dfd701aec297f3ac5ef1de77f
SYN-S-00000771,train,2cb3486a162964f8bb5eec4d24e07b13a55fa23e5dbdd3b93a55a9da9271b3b4
SYN-S-00000772,train,f197db3a607c427f0bbbfaaa3944fd5e376be037abd86b1839d3c4a5181d66fd
SYN-S-00000773,test,1b5bf7d60fe83bb4fc86fa36070e29b4a06291202d7d8695b9188559da9a380b
SYN-S-00000774,train,018dfea3de89f7f8e4596259c39eeb8e4fab49e5bc6f9900c5f0e5bd38dfb7d9
SYN-S-00000775,train,cbc456b3a46c7f5b8f7af8ead97375697814422f1a60bb95ff8bf16178ede4b5
SYN-S-00000776,train,4dc6ea77e354b5274073ad58a13aaa5611666287c9f0185991b3e733210f965d
SYN-S-00000777,test,f70cee56dfc5015c9b06ee2b9fbce094a96beaa2be57395a3b993e055066d0b4
SYN-S-00000778,validation,a34b534763cc8c968054701e9e416588c30a3ebf76e0fc7a17882d0adfc8e3ef
SYN-S-00000779,train,31e7efd6adb7c6e36357090bc9fdeadd4183215a7909f35d9ff6a49d31ec37d9
SYN-S-00000780,train,606abd4984beffb811b9e0e1b4b6ff3f2691af731de96c0fc34cc94ef0308504
SYN-S-00000781,validation,1b7e7cddd39dfb6436c9a4b51f3fe1d4a9d0cbef95c12eebb8f3eaaa920abffc
SYN-S-00000782,train,2c5f9109d989c7a65fffdff3144cffdc132f1a15ded425abc85b275fb098b265
SYN-S-00000783,train,9e5149546b7c41188b49fe4def845ff7f8b922593505e5dee7c980a756ca1a61
SYN-S-00000784,train,23c07d3fae3bdbfe708b918dc21051bb75098eb5340584018f0abffd614af1fa
SYN-S-00000785,train,a66bcdbbea2026682cbe91a2f303724f34fa3946f96b858a3822a419c1d58864
SYN-S-00000786,test,92fcc067d0b81fc2f142db8333699cdd049bdaca832ca756347f8a538273fed1
SYN-S-00000787,test,ddaf864f19c3801f8f5f24cddcd2f879a3a259e25e964fe34a3167b74bbfba30
SYN-S-00000788,train,07b37eb580529d6cc98ee785029fbf7afcd01d34f4cb0983721f8f10aa392f5b
SYN-S-00000789,validation,544447dc7fa3608cf2c1f673ccc383cc461830789dd6f357567212d6a3cd2e7c
SYN-S-00000790,train,51a6c561862518c4bf7696980fc50bc94a4bd3571d2743ffa0acad74e7e47588
SYN-S-00000791,validation,e5098b9c6011c5d5ba9a416daffb0344f3efc1d904109959dd14870380985278
SYN-S-00000792,test,d37045b387b020c6cda17aabbe2526cc4c46372c6459efea3ae8604463e0ee08
SYN-S-00000793,train,e98c52d7d3f85aaa3def6cd8928fcefb64a39a1553fc4468b4d33edeb7df6eef
SYN-S-00000794,test,26a671cdf449e8db6b8061fcdd673c9a260aa956cb88545fcceef1b35a714cb4
SYN-S-00000795,train,9e5f8fc040ff0d272e1a8045ada4febf523ec75d7d3ee567c93cfb078de73714
SYN-S-00000796,train,f882493e2d3801ee1c6a66e89f884678c3cc47304a1068e68c36442cebd32d3d
SYN-S-00000797,train,9f81103ebe7441ee10141dd8be8f7f6a674cb71fea094d19f6996cd887c48a1a
SYN-S-00000798,train,873a1daf342550b9b0a45052485995f08d831f1c532cfeaf2e8c2079b476f87c
SYN-S-00000799,validation,c99ea59ad16521e12cb61adb71c1dc05ff0a09f21dbf792f2db46a4526901bf4
SYN-S-00000800,validation,5d6ad3edfac3b4cecb2cffa2b594715bb0638056dc346e6e497d1dc082dcf211
SYN-S-00000801,train,bede8aeec70236d002048e165b176e79d8f61358407331641268ce43f911e145
SYN-S-00000802,train,862bfd06b3f2478720b2b7c09417a0904618394ce0db149a3ec6c4fdc61d933d
SYN-S-00000803,train,d810e924d736529aa948b5512eed5decf8ada12eb57b839699aa680737569fc5
SYN-S-00000804,validation,158be598f14b250cc473980b21266bbf76469bef4c0c9839cb3fe506edee1a80
SYN-S-00000805,train,c023fd1e9c28561b1c0f33c7c87c425ab15fccc220962d176a1c1948a5aa8087
SYN-S-00000806,train,45d638c12652a41e0876ffa1965318aa61fb364c0567dfb90e602a0caf4c94aa
SYN-S-00000807,train,73c44b95d3fb069b757c46ab5989adf17de43f5f17b3d47298de8d044a73634c
SYN-S-00000808,train,abb44c67116d9c98d72d48bb30a89836fda81a03e316fcfa148755b98dbfe836
SYN-S-00000809,train,5143068d28b1a93263bd1808486b3455e42320dd6b98316e25c7ca485afd92e9
SYN-S-00000810,train,2c1d2e7cbc3ae9e1abe512013666bea99e9af26876bf352561f4325aec908e69
SYN-S-00000811,train,41c9db53b856790e744e816b49fe490d01b9998f4f7cb2f4744d777eccdd7b96
SYN-S-00000812,validation,48e51dcfb1f1645703c8201a1ec58ff76757959b58f9a5810d94cf76afed3569
SYN-S-00000813,train,51c1a80e7ec9162647147d8aacbc99ed2eb4960c8da7b5916070de32fbec7a97
SYN-S-00000814,train,6aff4a60cf73c4c5dedef4186f0716cd876184bbad24482b7ccd7063087c0040
SYN-S-00000815,test,dfaacc0be8a620a133e08244f5b636319c580fb3ee5d552ede6d93e6c263bd9e
SYN-S-00000816,train,2feb2c6c3266ec3aaf36895adf3c0d53478e263e5a4eb1cf3e0008f0f3c5692a
SYN-S-00000817,train,077f73283960fd7af28ffd3733416d70200a3c865890dc07ab37744a9c30d419
SYN-S-00000818,train,6ff8ee5e36d6f669fa87810b1d2d5f26821b49a5e952e9154ddb3d246924026c
SYN-S-00000819,train,e40a08eb5f6f921400e9e9e9a2ee10574f12f690ceb1d5ce5c2df0c2dc2995fb
SYN-S-00000820,test,4ffb0eaf70377441a15dfd296917fb67dedf2b32b9d0cc6b40e567e2e70688c1
SYN-S-00000821,train,ce0288d12eb2be66b0b23eb0751dde48a477e1c8c14f68c40474b7d9f5d44886
SYN-S-00000822,test,f43368873c063477f606de7eaa05ef62f9eb50ba81e1169ce7c57856b153a1e2
SYN-S-00000823,validation,e3b460c5a50420172ff73f74f306ac623c661b6743ebf60f067e4a628399c7ee
SYN-S-00000824,test,e5dffc1095580e57a7805bb9dbc9189e3a2ae76b416e0273b631d1196b8d9bcb
SYN-S-00000825,validation,9f6b34d2ffe317bb69cc8c21aeedf32726300044b342865cae4d348b4cf4ffd3
SYN-S-00000826,train,679ee4af8abdb2abcf48e4ea6619d0eab63abfd85ade17446a44e90f8683eb83
SYN-S-00000827,test,17c351058537495ce1fda4015f9f1a4d224575a40bcd94eaaf1b30a9f75cdf61
SYN-S-00000828,train,f4882f05bedda63a053c5a7d5ba585c0a6c117dce61a799b9bce31545e1f0f28
SYN-S-00000829,train,a969a99adbbdfd8aad9dc364d68166b5783995e9151a595e1d0ad2c3237ba5f0
SYN-S-00000830,validation,5318afffe4077228eed035efa89908a09d1383c12a9c016decd4598c6317f68c
SYN-S-00000831,validation,52cfa4e7cab7636bf005177e48327c372eeacf97a0986b640c926b47e8fe73dd
SYN-S-00000832,train,055f16bd3ba5518056557cd4da1c215ad0f1986615b7bdccb93058676384f804
SYN-S-00000833,validation,484886684ee098a34403c8140f2fdca97ffe1f20afe891aaf64ca68fe86103d1
SYN-S-00000834,test,2bb118c3edfb2915c0af835962289c05d9dbe0670f567fb093f479706f588f64
SYN-S-00000835,train,ce901d7df6bc5da595332a04e672b53352b85dc1d03e5e138e1612db60588659
SYN-S-00000836,train,fb7d6f04aeb5a5a4e6546ddb9a66a59b9be9754195a14efef3ecf59dc5f6b3d6
SYN-S-00000837,train,1940299ec06d242489e7de3a75622272c37a82db82e47a30b3f87269eb834136
SYN-S-00000838,train,9549ad97b7f17dcb01e1625162427da2f487941a82ac8871abca31fa41fdfbbd
SYN-S-00000839,train,3abef2c28fc7a5b0d8a4db491013c77eac3bebae493cdeae2def31f451fcb849
SYN-S-00000840,train,10336c347705f6d57bcf45e28d0ccb2caf4219144ecfb86b49f041980d320fb7
SYN-S-00000841,test,045c019c1082a2c81c533c319a8d59f48178a311a7bcec939f1005fae86b08a4
SYN-S-00000842,train,5c1f54e943fed63b32eb4d113057d30e8fb6a57e1d4ad41811f764e56a56d5a8
SYN-S-00000843,train,571f4416295f6ea8f8b9c9a690fd2a4528ef8c4d3a1e643b02d10352ba134ed3
SYN-S-00000844,validation,05da0df089bc8d14d3bdd3805f7751bbfa36a929f0adb850e51117d01070001e
SYN-S-00000845,train,1d205f6fa84d59c912a95708996cbfd3f32785b275be9f9758c029b9ff6cc724
SYN-S-00000846,train,79bfdaca770dfee88b741faf0e69564a18b85b8295e116be6f2d305edaa86839
SYN-S-00000847,train,8d29a103c4dfb2ce2a58b0f798c62453758037dfbd90bdc58cb487a8ee84ff0b
SYN-S-00000848,train,f8d133a76110a172bc307a934b208354928cebd437420a054c51a007dfbb26ae
SYN-S-00000849,validation,4e6c7248af9a933959d68916b8b91ae030cf0153f3c909b381f3a9aa1cd329bf
SYN-S-00000850,test,46848f3f8f1b05e7229c1147afbbc9b415a8c82fedf929ec71c625cdf2bd8781
SYN-S-00000851,train,d8f2b93f80d10c46a0480b614e66ef0aa56908fc536e7348236dc2a280609f56
SYN-S-00000852,train,09d297754c9d3fc9ec96bb92caeaf7e2342dbbc512e1a5470f7d6c7815c672f5
SYN-S-00000853,train,1f581bed6a6ad1285889f002799541a442c87bd6dd2428fac5352f55f96b7491
SYN-S-00000854,train,911fdd5883a22bad9b62cecc190c175c01518c16f0f38895dbf926cb1ba14fd3
SYN-S-00000855,validation,3f0f74c5f281090a03ea6fb0f998f15190a413ce2f6791bafe7901b72bb27a4f
SYN-S-00000856,train,0428df0067a9e1c22b4e59f4e852849e363cafd1d9bf8428c6d5cd4bf05db407
SYN-S-00000857,train,956e48d48789d5558863901f43d0d4e39bfa877f5b6cc44c8b255df00aa8fd55
SYN-S-00000858,test,f824e108d9eae8a9881a8b7e597aa9f3d173a5cf8b230ecdf5a69f42935627a4
SYN-S-00000859,validation,5ebe035463b702d29f761ee43c593cc9b29fafc73799daf226133a8fa8dd4d80
SYN-S-00000860,train,583c21717f69dd9cd8aa9f01298dd4039811f90209820543d026aef25463acb6
SYN-S-00000861,train,0733b899010d430b48b94452dd994d2e0e11f71cc8c2c723a2d0c6c060918b0d
SYN-S-00000862,train,9fc900dde16ab036a8661d5bf42996dac71f62d414d07d41514922981510cd4c
SYN-S-00000863,train,a7e4e198daaf56035375b5f2c17ef29204a4180ea11d35873bbebc31f82d6247
SYN-S-00000864,train,087916fe74d3ee8c9caa945a70fcb166740e4bea51abdce2f8d7f3de6137ca9a
SYN-S-00000865,train,6b5897772ac937e3280550bbe4da040803ea1ebd1d519ae5d96c54ec7596fb7e
SYN-S-00000866,test,697b9fdd6108d45c4171c6b6a289f720eb9f3bbb3d7a39123c751d4d51570c39
SYN-S-00000867,train,9028585c216b6c366504c0f8c1603f65a82e286e013b0ef39ae2da98fcc9e5a5
SYN-S-00000868,train,3aca3080cab2ad60e62c1a6e3fbab7ee9b02f43fe4977212f83c5cb8f4a84742
SYN-S-00000869,train,701ae2c088c27a92a14b6b4e4eab104910a0b38ccff6c802e756fa22390496c4
SYN-S-00000870,test,228ff3c6ddadc7462c35d8f9d5a312307b57af6bc6c90081a6b2b92f38e5fff5
SYN-S-00000871,train,8d769ebf82fd96019f4e24b042b5292019dc2ed084343d4a00c33b0a23cd5576
SYN-S-00000872,train,a31cee7f6e1c708066a59fdb293b878bab56daa6b22cd0c979153d22a5f774a7
SYN-S-00000873,train,de5cc0f8b24072b7697980acc80ff95d23139374bf817c5f3346b253dea4148b
SYN-S-00000874,test,d28e8d5b1815ee60cc36291b5982f98af940d57374fd87c686491ca3e3c9daf9
SYN-S-00000875,train,cbcd0ccc2b709ab3e18202b95ea2d4b62c8e8291d52906cea290b9cc4c9ad96e
SYN-S-00000876,test,ea9e74bd3bf474955e72b7f87d09698bb7013c313f8bfacb6c8219eb70be9cd1
SYN-S-00000877,train,9b05d7209966f4baa9ac1ded2f85bf51bacc2d0524f054d988b4235b4128fdcc
SYN-S-00000878,train,b269b4511aff34d11f276cb1a2c77d9320939b457080ff47d319c765a606161b
SYN-S-00000879,train,89a696deb6225cdbb3ff73b823564f709d43b256bf33cb2028ccbea7737eb109
SYN-S-00000880,train,eeaac3640ad96ceebee4417e460eb609d68e8fdc6882c882a5a58c42afcf5a89
SYN-S-00000881,validation,606c88625954d3431b313868d0f75f1f778fe4f8dfe9111d81c1ca1f82f5014e
SYN-S-00000882,train,d72fdd69e0afaf404f4825d186d17dd8688ea7a20ae63a2aec9251090b62ffd1
SYN-S-00000883,train,5d00a24afd3ad0738bc32e1b2e167edb42f8ebe49388c2a7f7ced09aeac95d8f
SYN-S-00000884,validation,0070722259d915a90fb10e8d276e96668458d48909494d5061035137bbd62bf5
SYN-S-00000885,train,12c0d9ba3343c5a9a4416f7d8efe35f26a4987afc05ce6c5ad0196f16cd93da4
SYN-S-00000886,validation,e3bafcd182d93ff55f8df9f245def28b7fc0bfd990708a908e3d260c0b967477
SYN-S-00000887,train,4ebdfb86be58a843dd290f025a4115d0b8b192e188a33e85cddfcb6f392fea3a
SYN-S-00000888,train,d65a585096bd6d688c50f7da52f4247d5dd0a28a4fbd2afa7fc064d2d30275aa
SYN-S-00000889,train,2b7957c5aa7fea11b548328df082bde14250a4a0941434d694a7c212ba5a494e
SYN-S-00000890,train,800cf5b7892aff87dd2cd084a65c5eeb8223cc0e86b5e6703d9b71c8e0208d27
SYN-S-00000891,train,ad7e7435f1089fd37ff02433c2c0770adbde41248d944f6a5e9adcf44b3de705
SYN-S-00000892,train,de7047928ab16e9136d2410ca1d00f963e1ca8add42a23752a2e97c5487e5b0e
SYN-S-00000893,test,e78519672b5c8562a928bc3d3a37f6907d2fa81d02b2e40071eac429a3b17dfa
SYN-S-00000894,train,a46090005e9c3ff1265ef19b72acfdd04584fa84969152903093e5fcaf99f3bc
SYN-S-00000895,train,bdf1a2e7a8087caa3eea74890ffc5b6336c4ead8ceeb2ce2228a06a99b8bf88f
SYN-S-00000896,train,68538afb484ae9075aea05b8240019470ab29668473fdc5f48a2f3e603a6453a
SYN-S-00000897,validation,ae0e9d1851fd1e8c068f16d667133a3ef759ff64a6660c1fa0ea03692199a7d3
SYN-S-00000898,train,98331997fb850ddd776dfffe2e9d4d64db6216c2f41b7d5bfe69dffca2e9d7c2
SYN-S-00000899,validation,783500653b92952172a350a4c811c85f0340fedcabd4ebaa2d415ba6f1b954c3
SYN-S-00000900,train,1ea3d553dfe74ee5dab8434502bc057af78871b21d1fd83136ed2d21b0319ef2
SYN-S-00000901,train,ecb14728eb197bad62ab550cdbf26d2dc5b5f2e68611177bc68b0db3e15894f1
SYN-S-00000902,train,6fd44745d7569c696d489e92dd3a826c169bb77a02cb581ad7eb1055b4a2863e
SYN-S-00000903,train,712027ce77ff072bd336552fbd9f918a93e7736a98cce47b2a5a8f6cb96ce8e0
SYN-S-00000904,train,17cfc41b73dfe78188dce5b8f2dd671d90420b9cafbba59b482983ff3c4e2c20
SYN-S-00000905,train,4bab70b97eff0bfdb3bae7dc7343717c815f87e5afa5970824db5409d7e01c82
SYN-S-00000906,train,e80cba795d6122b64baddd3c09307845a200b8f0cbe90c571ec2676bbdf1d931
SYN-S-00000907,train,78bd562c8996d20d61c068cfc9feb0455785d0dac44acc81e67538725b4ad861
SYN-S-00000908,train,21bed1670c7168b67388879a98299ecebc4d53832c2f4c58fb18b587030e21de
SYN-S-00000909,train,b535a507cf6cc757af3f7e0118800d4d178a3cb85d55fd518e8a1f3239d6c26e
SYN-S-00000910,train,efafee62d875e31ca8b13cad992ca6283808d42e886dda80e224a44208157320
SYN-S-00000911,test,7d91595dff2dd5e7bdd158024e40a8261600b5a0d08733ccd267adaa1ee53efc
SYN-S-00000912,validation,0902817b972098499a8785c1f0a04ec0b52c00d39608a7e2b305242b303764b7
SYN-S-00000913,test,7c8e559dc9bd6c4833dd1c8d8e73954c8a6356261313b516cd93cbcd076859e3
SYN-S-00000914,test,1b29e1a6efd1360b7c29d764f4f872bc9a326b8b8d4d46a95f73761df50ed47d
SYN-S-00000915,validation,3d23b90095fdf75ada36c37f3b99692249f2316986c9a961a6221a3b5aab2a9f
SYN-S-00000916,validation,beb699cd4285741e54dafb442bbdbbb3a043b5a4fcfcb027907e3f4a68014f50
SYN-S-00000917,train,33fcb912d747d485c284e83b1fef4dccd85c26345575443b7bfe34cd2eaadc2e
SYN-S-00000918,test,e7fbb3e0a0d231c858182e383962a748e605ef32f8f9bab0f1039b9c9bc2ccd8
SYN-S-00000919,train,dd9f1066078118a10f38ac762ffe78e09b0a0f4b104406b234c7464da9676c07
SYN-S-00000920,train,0b68678137deb7d3b6d31a0e6b69d4a6e8f79ac8b9dbc99f09443db32c95e4db
SYN-S-00000921,train,2b12f73a84d4f58eb1e25df5c075ea8fa73cf07facea28fb9b818d6b83a5505f
SYN-S-00000922,train,bc115a2a94fe4a3a3c530c460966b9000178ec3f6dec21faf2721c31d0b4a013
SYN-S-00000923,train,a786415428b6851d28b591756b28bee8186406f3018e18bcede00659a9466b5e
SYN-S-00000924,train,fd8feda01e23f7dce8ba6ec2bd8d191a6472566563bb8f7f25c510c18b67ffdb
SYN-S-00000925,validation,0728f2a854e308d7d88c3b3f3bfbaf68d8136a5dc0078c866142b3479feaa9eb
SYN-S-00000926,train,0260f2b4f57de010e337a2e687ce18f072bb0d488967cf7425fdc80ba76bdf10
SYN-S-00000927,test,bd06a1edba2ed55883f8b16cb9acfa1bac64b2baf5922c2ed620b62b7c47142e
SYN-S-00000928,test,75ee671f65d82826ca0b3c8a9ea02355ea10919acc6e452be93013757f125b49
SYN-S-00000929,train,3f048d1839f6f73198a70bbcc53a7620883b37c55e3c334bfe7ee767ae1bbe31
SYN-S-00000930,train,8644bf4887340411e38788263b0b580b5aaeb5a3fe4d5706a8c8520f647b6fdf
SYN-S-00000931,train,2c626ca5fc3be8cd1256709a748a8ebb7b53c35f04af03800119a8a54874489a
SYN-S-00000932,train,bd28252507bc62d20c86c26c134dcc4ec60a72299bc73a4bfce25ef13a5e5d4b
SYN-S-00000933,train,f9b58769213c3d206f06cb2fe35ca236c39e6f8e7cc5ed368d0196264f44246c
SYN-S-00000934,test,26750bbed48fa4a4477145dda6689ff4170d6c39bcd45f8c380805512b838267
SYN-S-00000935,train,c5c74d3b02bf9e6fb832373c867183ca17df6a8fa55a5cea7eb8100476fb3845
SYN-S-00000936,train,ed2c588cc4a2a0f2d5a6f4c931447d70354faffa57b3bcf8d7858fe88cf655e6
SYN-S-00000937,train,11339b40589388a551cf798506ffaedbfef79c23382841463b0408c596ed9621
SYN-S-00000938,train,bf3571d436cbee378d8d8c4a120814212a8d6981cb60db3ed83ad9d0536487ae
SYN-S-00000939,train,eb0235423afbb95958dc944f9fc2531757e4ad2b8e747b43f9e70e18aea32bf2
SYN-S-00000940,train,e4fe8b338433e535cdc564303e77cf36641b9b8f87cbef5547b90e1e8bafe2b2
SYN-S-00000941,test,7aa8b59513f7b519a475f6617dc33aa818fb3d2490092ca669b94168ee21298c
SYN-S-00000942,validation,833afaa29e71977571fdfc9a413271327f8313e6d11725b20f9e8ba251177734
SYN-S-00000943,validation,b0e43b52666055c4868ecd7c2c2b83f4f4c45c7845869ed2efea9eb51805a759
SYN-S-00000944,train,c611008f9f2c51caf056561c180d51e48fc8e41995ccf6f901ab7005e2bbae92
SYN-S-00000945,train,ead5b29a6607d32fde684d21d1e9401f5661f9455f1e5c23f1502470e63685b0
SYN-S-00000946,train,d02a837a5b4968ced7f7f38e33cf631191cbf954846ce280d7b3beafa56decbf
SYN-S-00000947,validation,d5dc9524300627470707f077abaf39bb60c9dc138e5a5a98ac81de348cb41b7a
SYN-S-00000948,test,4c268b694f0020eb07d348b1b04068f043ef5cb2ad7dd358a5320f2772106190
SYN-S-00000949,train,5d6619aa5f5aa1eb2448cf5b8a5ba616e39b2f04f27c3d3877deac7a7b08099d
SYN-S-00000950,train,fc7d2f93ae97f7e0ef05f86ef73d35d0186e0d79f38cdfdf4746deca9e546361
SYN-S-00000951,validation,546d55db55cb1eadd600096f61f3ca95c05ea3cd5ea5029833052d8089e1a426
SYN-S-00000952,train,8e976d7956cbb51555c71184751bf7fa5e6f530d33172c48d72def3a3c0bbb5f
SYN-S-00000953,train,0d077d6654bc10be4889286cdceaa1db6f97d77776bc51e08d85230b78d9962c
SYN-S-00000954,train,dd6ab6d0334f6e45874c0f83ea113e244032e7fd664e6a0e6bcda0a98b39433d
SYN-S-00000955,train,4e2f989ce080704d30134b9fbb5b26d9995ac1dd23a580fc8f27263c9b795f47
SYN-S-00000956,train,16f4ea10a7958e60d84e1acd81e7c6537844f1a7bc8ea5649535c2b8cf7fb95c
SYN-S-00000957,test,6d531b0be28e57c38310797bfeccf80e74a3eb22aa5a3937e3afdace98f102ab
SYN-S-00000958,train,0d58ffb298980bd75e5557a73d150d1ba21ce4c8bda6382c28007d89d289802c
SYN-S-00000959,train,75b508e87e193d9eeffca30c0546d76e4cdc97f82ebc8c53616034d9c723429f
SYN-S-00000960,train,dc3395d09bcc0571212343082285d9382048ab0745ad70e72024fdfac983b26b
SYN-S-00000961,train,773dfa072f1e8d02a6ece84c4fb71cd8b0be144cf114fd06b3c55c4a5237a869
SYN-S-00000962,train,f45088b600ab0bfa7a78dc91a9f0417041171568414d418903f5852e9f1606d6
SYN-S-00000963,train,43b0c574ae4acfc2e0c72880940abab39c2e5489f2c0307d3c7f1a290f155315
SYN-S-00000964,test,ab0b536afdbda3185f85d5d8de3c5599012216418bb48fbd79fab5abcf2e0697
SYN-S-00000965,train,a37691ec64d8ca463d7f6de00bc1e0cabc56bcaf35e54baf3bc4cfe661721665
SYN-S-00000966,train,80dc5ee48dfbd237c0eaba54673b6e4585a95041cdafa657d90ea7daeaefe853
SYN-S-00000967,train,e255ec5ba4c3651f9ba1d738a920716b8b06aa0247c7e76b3cc99b350e422b2e
SYN-S-00000968,train,5d97796a3995f85a11ed3f17ad732f8014e84ad335f51164b8b5833148a8373f
SYN-S-00000969,validation,1b7d151c6a1952053768607c8b792d8b8d9dcb6ef6de1b334653bb676644cc9f
SYN-S-00000970,test,1ff80da96f3238424f220f75cbfd3c8537bc633e2fdafae4d02f80a399997c44
SYN-S-00000971,train,e93be68a67328b5bb9421f21ddc385ec414f924ce390b60c47803ecf4c9b70b5
SYN-S-00000972,train,0fd95cbc13cdd2dcd8ff634ff24bed08bb533fc527458aed259db2217bc063da
SYN-S-00000973,test,8c0ca6188b3152f45ed3725cd017213bfd4770609b41aa5eb6a5e38bf0482015
SYN-S-00000974,train,f39014e0c0ebc9b66d7cb6655ee0d20e739f663ef801820a31a1e68e5f914268
SYN-S-00000975,validation,1bbe6b02f11453c797fbf98137abd494e42428d6824219fca7ca462c37c5d7df
SYN-S-00000976,test,49b5ccacaca1af59f4454445608d8eef218abdb6945fe089dd90e912c5a64001
SYN-S-00000977,train,0bb622a96aaf95d1592839ddbf8b76b3f76c9702bd5fed1a790cdb0c6a070c8d
SYN-S-00000978,validation,4fd4b529e73f456001aa6707331026fe380e6f037af47c22a6dce6fce52048b8
SYN-S-00000979,train,ffad32213b5c90df2641916c35506f807a9b001a290a5f1f4f2d54813e0e7991
SYN-S-00000980,train,9f8856100c8e0cce3c56b2fc0b118ca28744e5c025ef087656cfbcf783d06be0
SYN-S-00000981,validation,e7dd967502b770d1fcc551eb699c676af7e05b73dd02e4e13a7f5c56a4a5262c
SYN-S-00000982,validation,54cb880320e47c82a086564e073c907b676c8b1750046fccf93dff29d1d1be49
SYN-S-00000983,test,b5a7f9ab19f52241c7121f086f80ea998e8d35dcccda3989b9c0c4f7a3e1782c
SYN-S-00000984,train,c13010992029204ca6065ebdd9715bea2564206fc0ee768facf13e1f6d468aba
SYN-S-00000985,train,c3c01e78aa152a41450f40d6f61f9f3a08cc037a76ffdcec1a264d9202333bb0
SYN-S-00000986,train,328e32f1a32928b9771ab5e551e2ffc710e96d9c69af6254733b6efc54eda922
SYN-S-00000987,train,24b9df46c92f7399e43f918c0752db51e166b782d7955c158de89b327c158d35
SYN-S-00000988,train,a8139982c65c4f590183fd9d72b5283cec0cc5c4c9472e39dc1e4fbd1c38939a
SYN-S-00000989,train,cca87e330215b99bc4d0ef8077135d9a53b3b77881990b16892dd5cb49a54c9a
SYN-S-00000990,train,bb98b1661828d97b5889c8af37c07f79904fcbb10dc3c6d011a901a07079855a
SYN-S-00000991,train,b1f987eef3c9e02a02b9026f08d246213e5f7c5f4448ca9de2172751423ce57e
SYN-S-00000992,train,8bbfaa52bf42415dd1b6651b0f44c5f2f4edd9ecac90fbfe2eb01f0d0adc05d7
SYN-S-00000993,train,f851f0a4520e0d76d2ac8d4e43af6730ffa52b8ef37a4806ef2f48de61d93d95
SYN-S-00000994,train,aa31ba08b674d014b241f2b609db0e24c648c985391a33e8cc860d9ffa274d98
SYN-S-00000995,test,9a1c8433a48623afd08f228711ff2fdd41283d52b4b06269057cc3e26d675b72
SYN-S-00000996,train,3b9c25462327bbbfdd8dcc456955e22c4cbad032d8b97d8e71baaf2673157b12
SYN-S-00000997,train,0f0b8f75e0ab6305655d3e412e5709b5bed111c9092b0d8a96430e6f680da4c8
SYN-S-00000998,test,3abb07de68c8efd4d7f709570446fb89bb78d4ece725cd9c694d9a621351d291
SYN-S-00000999,train,5497f7311a3df2e6f680dbbbb04e4798bf62ac0456d1aa25f4d99ac42b7a35c5
SYN-S-00001000,train,ed960e8caa6067d9af6e42265ac59d02aa178dbeacb89284b4b7c3aaacdf16b6
SYN-S-00001001,validation,460b08e5ceb0c17aa0b07953ab68806da380fe2f668aa9f472fb20cb9feea73d
SYN-S-00001002,train,6f160480978a01c0ed733f316715f73e56af021f191f7d1a7d202a3c5a3353b6
SYN-S-00001003,train,fa3dfe061b16392377dca8b4aeb33b64292a3b37116f424907022f0fc2067ec8
SYN-S-00001004,train,1c6fc6c1c6fcef95144c0cfc12a4c8da5239eac0f5964c7651bd30c02004ba09
SYN-S-00001005,train,8678baad1fdc3c7a710a1608bb9659812c0780781da3faa525e12c7bebb181bf
SYN-S-00001006,validation,4b20c81e475003f5822856af2c45015f9458654fcb10dc8285f7a455ce587f55
SYN-S-00001007,test,d1aba49cba40418c84d028c97cf22e8ef3d9eca2e7ef7a19ec1ecb96275d71d8
SYN-S-00001008,train,176cdbc436aeda3642da4e2f63a6887f8eb23431baece33c19e721224ac535d5
SYN-S-00001009,train,1d4c4cf351dc850f155cd1250be1a2a2a9282a6df606212184198946cfcfbede
SYN-S-00001010,train,b59ca3f4b0b5424073571efa13e72b89142278e3ab574cdc31dfa95b677d5609
SYN-S-00001011,train,6205822068cbd5f63267afe1f6cb7ad7232ec8e0c7bbde29a1562e34dd0540f6
SYN-S-00001012,train,7b726580c22f76737420e5ecc52f592ee8aa5ac965b9a0630918bd4268159764
SYN-S-00001013,train,dc2137baf06623aa604a0d71caa9a7a65f65a14bca48ab37e3c7e35e1a8432f9
SYN-S-00001014,train,b62649893013360a035bfb0abc3f4b446350807554453d8718e3d4c7664976b9
SYN-S-00001015,train,ea56a572971a1c6ea83899bca1eb6911ab4834dd9a36b93729af935fec30f96a
