artifact_id,artifact_path,artifact_type,artifact_version,artifact_sha256,producing_run_id,parent_artifact_ids,task,model_family,split_hash,feature_version,label_version,config_hash,model_sha256,calibrator_sha256,creation_commit,metadata_ref,generating_script,creation_date_utc,partition,probability_type,prediction_population_hash,calibration_method,threshold_criterion,threshold_value,evaluator_version,metric_implementation_version,slice_spec_hash,dataset_version,mimic_code_commit,extraction_sha256,cohort_version,feature_dictionary_sha256,event_dict_version,preprocessor_sha256,environment_sha256,run_type,status
final-v2-gru-icu-time-012-attempt-1:metrics,artifacts/search/gru/final_v2/icu_time/gru-icu-time-012/attempt-1/validation_metrics.json,metric_table,final_gru_validation_metrics_v1,ba301fcfc8d4a492069c1edfc6e33a7f078b3bedf94f4cd453c4f2006f041802,final-v2-gru-icu-time-012-attempt-1,final-v2-gru-icu-time-012-attempt-1:predictions,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,75a70882704d36905d463a82aba8e1ad91a82ee7be08ceee0a055ba713589795,,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:51:33.061986Z,validation,,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-013-attempt-1:model,artifacts/search/gru/final_v2/icu_time/gru-icu-time-013/attempt-1/model.pt,model_checkpoint,final_gru_checkpoint_v1,f6ababbaa851e6ea81ce05758f976248568669af900016ad453374c3c054cddf,final-v2-gru-icu-time-013-attempt-1,,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,976769f868854c6853851826f78add07d19de69185a489aca6f39f649810857b,f6ababbaa851e6ea81ce05758f976248568669af900016ad453374c3c054cddf,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/icu_time/gru-icu-time-013/attempt-1/model.pt.metadata.json,scripts/run_final_gru_search.py,2026-09-21T20:51:40.664807Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-013-attempt-1:predictions,artifacts/search/gru/final_v2/icu_time/gru-icu-time-013/attempt-1/validation_predictions.jsonl,prediction,final_gru_validation_prediction_v1,49b79c7626e97bffb003d392c1683164be803d6b4a2298e9a917499a3b37fc52,final-v2-gru-icu-time-013-attempt-1,final-v2-gru-icu-time-013-attempt-1:model,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,976769f868854c6853851826f78add07d19de69185a489aca6f39f649810857b,f6ababbaa851e6ea81ce05758f976248568669af900016ad453374c3c054cddf,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:51:40.664807Z,validation,,3a7de3f50ed82fc35515bfeb7498415627b190b6941c2c19d02a616d32e5431c,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-013-attempt-1:metrics,artifacts/search/gru/final_v2/icu_time/gru-icu-time-013/attempt-1/validation_metrics.json,metric_table,final_gru_validation_metrics_v1,cd1356f869780fc7fdb414fca1c39f1b48bf3855f3e2246267836b16cce82c91,final-v2-gru-icu-time-013-attempt-1,final-v2-gru-icu-time-013-attempt-1:predictions,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,976769f868854c6853851826f78add07d19de69185a489aca6f39f649810857b,,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:51:40.664807Z,validation,,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-014-attempt-1:model,artifacts/search/gru/final_v2/icu_time/gru-icu-time-014/attempt-1/model.pt,model_checkpoint,final_gru_checkpoint_v1,2a7272799e37018d04dd998ae1e7c6ad622a3ab7e15c06de3a4fef351908d778,final-v2-gru-icu-time-014-attempt-1,,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,57afcd03e6664a870c8c811e402de73d49a4310ae2fc4747aea6026ecbfa52e6,2a7272799e37018d04dd998ae1e7c6ad622a3ab7e15c06de3a4fef351908d778,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/icu_time/gru-icu-time-014/attempt-1/model.pt.metadata.json,scripts/run_final_gru_search.py,2026-09-21T20:51:48.343568Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-014-attempt-1:predictions,artifacts/search/gru/final_v2/icu_time/gru-icu-time-014/attempt-1/validation_predictions.jsonl,prediction,final_gru_validation_prediction_v1,b06f2e2fa19f47b24902bcb4476fa4cf437b56f12becae545f1265239418c175,final-v2-gru-icu-time-014-attempt-1,final-v2-gru-icu-time-014-attempt-1:model,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,57afcd03e6664a870c8c811e402de73d49a4310ae2fc4747aea6026ecbfa52e6,2a7272799e37018d04dd998ae1e7c6ad622a3ab7e15c06de3a4fef351908d778,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:51:48.343568Z,validation,,3a7de3f50ed82fc35515bfeb7498415627b190b6941c2c19d02a616d32e5431c,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-014-attempt-1:metrics,artifacts/search/gru/final_v2/icu_time/gru-icu-time-014/attempt-1/validation_metrics.json,metric_table,final_gru_validation_metrics_v1,e9f741e67a8ad256dda6d85e05ab869b6c5760758beca7ba65a53a48d19ed7b3,final-v2-gru-icu-time-014-attempt-1,final-v2-gru-icu-time-014-attempt-1:predictions,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,57afcd03e6664a870c8c811e402de73d49a4310ae2fc4747aea6026ecbfa52e6,,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:51:48.343568Z,validation,,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-015-attempt-1:model,artifacts/search/gru/final_v2/icu_time/gru-icu-time-015/attempt-1/model.pt,model_checkpoint,final_gru_checkpoint_v1,3bc9ec57d6bf2396977f6ef3efbfdb26d4c5163cbc33bc560cd2dc099339c155,final-v2-gru-icu-time-015-attempt-1,,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,eb25d1eb5c6a8322aab2ab2ace432b3b24a73a575455cf4de5c45a6ad4b11f9d,3bc9ec57d6bf2396977f6ef3efbfdb26d4c5163cbc33bc560cd2dc099339c155,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/icu_time/gru-icu-time-015/attempt-1/model.pt.metadata.json,scripts/run_final_gru_search.py,2026-09-21T20:51:56.563523Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-015-attempt-1:predictions,artifacts/search/gru/final_v2/icu_time/gru-icu-time-015/attempt-1/validation_predictions.jsonl,prediction,final_gru_validation_prediction_v1,afdadd9d360ec662a2eda8707e33acd82d8eee1fd576f42a84ed4b4afb1c04f4,final-v2-gru-icu-time-015-attempt-1,final-v2-gru-icu-time-015-attempt-1:model,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,eb25d1eb5c6a8322aab2ab2ace432b3b24a73a575455cf4de5c45a6ad4b11f9d,3bc9ec57d6bf2396977f6ef3efbfdb26d4c5163cbc33bc560cd2dc099339c155,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:51:56.563523Z,validation,,3a7de3f50ed82fc35515bfeb7498415627b190b6941c2c19d02a616d32e5431c,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-015-attempt-1:metrics,artifacts/search/gru/final_v2/icu_time/gru-icu-time-015/attempt-1/validation_metrics.json,metric_table,final_gru_validation_metrics_v1,1c89748115d9c8b01d813619e55e7c81ab04e4e8bc924bcc4723f327b137761a,final-v2-gru-icu-time-015-attempt-1,final-v2-gru-icu-time-015-attempt-1:predictions,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,eb25d1eb5c6a8322aab2ab2ace432b3b24a73a575455cf4de5c45a6ad4b11f9d,,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:51:56.563523Z,validation,,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-016-attempt-1:model,artifacts/search/gru/final_v2/icu_time/gru-icu-time-016/attempt-1/model.pt,model_checkpoint,final_gru_checkpoint_v1,23f5fd615e296115a99fa99addc42a0ef6e4b96afdca5fb3e3232cfa5e8a17ee,final-v2-gru-icu-time-016-attempt-1,,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,aa25d1d267b1c54b370cb17acb7918e9fff374be15d76db25bfc6d17a5be0ff1,23f5fd615e296115a99fa99addc42a0ef6e4b96afdca5fb3e3232cfa5e8a17ee,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/icu_time/gru-icu-time-016/attempt-1/model.pt.metadata.json,scripts/run_final_gru_search.py,2026-09-21T20:52:01.280712Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-016-attempt-1:predictions,artifacts/search/gru/final_v2/icu_time/gru-icu-time-016/attempt-1/validation_predictions.jsonl,prediction,final_gru_validation_prediction_v1,4487bc5841c42abeee987a48259892b2fafefa477d54f0c9022a549a737743a8,final-v2-gru-icu-time-016-attempt-1,final-v2-gru-icu-time-016-attempt-1:model,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,aa25d1d267b1c54b370cb17acb7918e9fff374be15d76db25bfc6d17a5be0ff1,23f5fd615e296115a99fa99addc42a0ef6e4b96afdca5fb3e3232cfa5e8a17ee,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:52:01.280712Z,validation,,3a7de3f50ed82fc35515bfeb7498415627b190b6941c2c19d02a616d32e5431c,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-016-attempt-1:metrics,artifacts/search/gru/final_v2/icu_time/gru-icu-time-016/attempt-1/validation_metrics.json,metric_table,final_gru_validation_metrics_v1,583df2889b7939bee16c829f0cf213df6259f29d06ea67240747e3eb3f80635e,final-v2-gru-icu-time-016-attempt-1,final-v2-gru-icu-time-016-attempt-1:predictions,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,aa25d1d267b1c54b370cb17acb7918e9fff374be15d76db25bfc6d17a5be0ff1,,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:52:01.280712Z,validation,,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-017-attempt-1:model,artifacts/search/gru/final_v2/icu_time/gru-icu-time-017/attempt-1/model.pt,model_checkpoint,final_gru_checkpoint_v1,f381605c16ed73f439b6221ccad3f7c6db9eed5bb3aabe3b096e2562095938e6,final-v2-gru-icu-time-017-attempt-1,,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,6f70e654fb25ef8ab8d250ce9685563a738b1725db306ee89b8c387bab0fb185,f381605c16ed73f439b6221ccad3f7c6db9eed5bb3aabe3b096e2562095938e6,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/icu_time/gru-icu-time-017/attempt-1/model.pt.metadata.json,scripts/run_final_gru_search.py,2026-09-21T20:52:13.709703Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-017-attempt-1:predictions,artifacts/search/gru/final_v2/icu_time/gru-icu-time-017/attempt-1/validation_predictions.jsonl,prediction,final_gru_validation_prediction_v1,672535440ec5ca522f639d9b3bb1f1cb2f8ae5246ce6818150bca4bfce15041c,final-v2-gru-icu-time-017-attempt-1,final-v2-gru-icu-time-017-attempt-1:model,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,6f70e654fb25ef8ab8d250ce9685563a738b1725db306ee89b8c387bab0fb185,f381605c16ed73f439b6221ccad3f7c6db9eed5bb3aabe3b096e2562095938e6,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:52:13.709703Z,validation,,3a7de3f50ed82fc35515bfeb7498415627b190b6941c2c19d02a616d32e5431c,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-017-attempt-1:metrics,artifacts/search/gru/final_v2/icu_time/gru-icu-time-017/attempt-1/validation_metrics.json,metric_table,final_gru_validation_metrics_v1,cb78678eaf768416455528708226098ab2aba6f4e1d51aa2fa0342e0f433f60c,final-v2-gru-icu-time-017-attempt-1,final-v2-gru-icu-time-017-attempt-1:predictions,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,6f70e654fb25ef8ab8d250ce9685563a738b1725db306ee89b8c387bab0fb185,,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:52:13.709703Z,validation,,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-018-attempt-1:model,artifacts/search/gru/final_v2/icu_time/gru-icu-time-018/attempt-1/model.pt,model_checkpoint,final_gru_checkpoint_v1,7bdfb748e6b42a9cdcaad95743748c37757ae0cdce3cf7a63914c052875c4531,final-v2-gru-icu-time-018-attempt-1,,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,5d3bf93d99d71c8130993d571e4333f5fd6717f520fcdcbf3027af83a42a8f8f,7bdfb748e6b42a9cdcaad95743748c37757ae0cdce3cf7a63914c052875c4531,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/icu_time/gru-icu-time-018/attempt-1/model.pt.metadata.json,scripts/run_final_gru_search.py,2026-09-21T20:52:19.474106Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-018-attempt-1:predictions,artifacts/search/gru/final_v2/icu_time/gru-icu-time-018/attempt-1/validation_predictions.jsonl,prediction,final_gru_validation_prediction_v1,6b6c9350398bc590ab53df2bd1cd4001a306a00b60ba0a1909e018fd28c62232,final-v2-gru-icu-time-018-attempt-1,final-v2-gru-icu-time-018-attempt-1:model,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,5d3bf93d99d71c8130993d571e4333f5fd6717f520fcdcbf3027af83a42a8f8f,7bdfb748e6b42a9cdcaad95743748c37757ae0cdce3cf7a63914c052875c4531,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:52:19.474106Z,validation,,3a7de3f50ed82fc35515bfeb7498415627b190b6941c2c19d02a616d32e5431c,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-018-attempt-1:metrics,artifacts/search/gru/final_v2/icu_time/gru-icu-time-018/attempt-1/validation_metrics.json,metric_table,final_gru_validation_metrics_v1,08655e4892b3277f9ed1656f59d539860aa7f6076942f1ae5b89e5de105bda9d,final-v2-gru-icu-time-018-attempt-1,final-v2-gru-icu-time-018-attempt-1:predictions,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,5d3bf93d99d71c8130993d571e4333f5fd6717f520fcdcbf3027af83a42a8f8f,,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:52:19.474106Z,validation,,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-019-attempt-1:model,artifacts/search/gru/final_v2/icu_time/gru-icu-time-019/attempt-1/model.pt,model_checkpoint,final_gru_checkpoint_v1,01a6927183cf772df281eeee7100a1d64f1d20caec8057bf19ad4f5cae53a4f2,final-v2-gru-icu-time-019-attempt-1,,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,dc0543bb2be1aad9a47b980c951398f8882cf84453f7401bce8ffab187e2df18,01a6927183cf772df281eeee7100a1d64f1d20caec8057bf19ad4f5cae53a4f2,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/icu_time/gru-icu-time-019/attempt-1/model.pt.metadata.json,scripts/run_final_gru_search.py,2026-09-21T20:52:27.234166Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-019-attempt-1:predictions,artifacts/search/gru/final_v2/icu_time/gru-icu-time-019/attempt-1/validation_predictions.jsonl,prediction,final_gru_validation_prediction_v1,4d8f1535204fe3ab4c157e4b3b25a4fdcdcc3dd849d16d0c83fec658c5ff7a20,final-v2-gru-icu-time-019-attempt-1,final-v2-gru-icu-time-019-attempt-1:model,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,dc0543bb2be1aad9a47b980c951398f8882cf84453f7401bce8ffab187e2df18,01a6927183cf772df281eeee7100a1d64f1d20caec8057bf19ad4f5cae53a4f2,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:52:27.234166Z,validation,,3a7de3f50ed82fc35515bfeb7498415627b190b6941c2c19d02a616d32e5431c,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-019-attempt-1:metrics,artifacts/search/gru/final_v2/icu_time/gru-icu-time-019/attempt-1/validation_metrics.json,metric_table,final_gru_validation_metrics_v1,45d6afc242409dde22a021ec01726cda6c075f364161c74e0d9ec1a0353cfb4f,final-v2-gru-icu-time-019-attempt-1,final-v2-gru-icu-time-019-attempt-1:predictions,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,dc0543bb2be1aad9a47b980c951398f8882cf84453f7401bce8ffab187e2df18,,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:52:27.234166Z,validation,,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-020-attempt-1:model,artifacts/search/gru/final_v2/icu_time/gru-icu-time-020/attempt-1/model.pt,model_checkpoint,final_gru_checkpoint_v1,570758c3497bb050369c944e9dad006415b63036f70d2424605fe630c8bbb5a2,final-v2-gru-icu-time-020-attempt-1,,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,8b437fc049ef461fe9d368287a9a6cfde8092f6e29cd7bee5342606cb34cb8f6,570758c3497bb050369c944e9dad006415b63036f70d2424605fe630c8bbb5a2,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/icu_time/gru-icu-time-020/attempt-1/model.pt.metadata.json,scripts/run_final_gru_search.py,2026-09-21T20:52:34.331461Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-020-attempt-1:predictions,artifacts/search/gru/final_v2/icu_time/gru-icu-time-020/attempt-1/validation_predictions.jsonl,prediction,final_gru_validation_prediction_v1,5b48693c2b07c3dd08f0b617d4e2bca428ab0d03ba18187250ae37224ff8679b,final-v2-gru-icu-time-020-attempt-1,final-v2-gru-icu-time-020-attempt-1:model,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,8b437fc049ef461fe9d368287a9a6cfde8092f6e29cd7bee5342606cb34cb8f6,570758c3497bb050369c944e9dad006415b63036f70d2424605fe630c8bbb5a2,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:52:34.331461Z,validation,,3a7de3f50ed82fc35515bfeb7498415627b190b6941c2c19d02a616d32e5431c,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
final-v2-gru-icu-time-020-attempt-1:metrics,artifacts/search/gru/final_v2/icu_time/gru-icu-time-020/attempt-1/validation_metrics.json,metric_table,final_gru_validation_metrics_v1,2f285c9483de2e67622f7033ee81d5c76969d54a3245477282b8eac8e6db47f4,final-v2-gru-icu-time-020-attempt-1,final-v2-gru-icu-time-020-attempt-1:predictions,icu_stay_time,gru,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,8b437fc049ef461fe9d368287a9a6cfde8092f6e29cd7bee5342606cb34cb8f6,,,6ee72f8bee55baed82ab8705fbd4f939f86a0182,,scripts/run_final_gru_search.py,2026-09-21T20:52:34.331461Z,validation,,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,scientific,registered
